date,fond,amount,compte_crediteur,bic,transactor,adresse,type,communication,solde
"01-08-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","2.609,74"
"01-08-2024","BE64523081419552","12,00","BE98707965472139","ARSPBE22","MAXIME THYS","Rue Descamps 303 0836 Lo-Reninge","SCT","","2.621,74"
"01-08-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","2.631,74"
"01-08-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","2.648,74"
"02-08-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN DIERCKX 37 2885 BASTOGNE","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","2.658,74"
"02-08-2024","BE64523081419552","10,00","BE67798962071790","ARSPBE22","BRUNO JANSSENS","Rue Léonard 77 8183 La Roche-en-Ardenne","SCT","FONDS GENERAL","2.668,74"
"02-08-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","2.683,74"
"02-08-2024","BE64523081419552","15,00","BE71066571528337","GEBABEBB","LEGUERREC NOAH","Impasse Boulanger 497 9520 Audenarde","SCT","","2.698,74"
"02-08-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","2.738,74"
"02-08-2024","BE64523081419552","20,00","BE90789216714273","VDSPBE91","Duflot Marc","Rue Verschueren 35 7262 La Louvière","SCT","","2.758,74"
"05-08-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","2.783,74"
"05-08-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","2.798,74"
"05-08-2024","BE64523081419552","20,00","BE73426132733457","ARSPBE22","AXELLE DUMONT","IMPASSE DEMIR 18 3176 TONGRES","SCT","","2.818,74"
"05-08-2024","BE64523081419552","20,00","BE41115196111409","GEBABEBB","MICHIELS MARGAUX","Place Simons 57 6200 Torhout","SCT","","2.838,74"
"05-08-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","2.858,74"
"05-08-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","PLACE SAHIN 73 6383 LIÈGE","SCT","","2.878,74"
"06-08-2024","BE64523081419552","20,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","2.898,74"
"06-08-2024","BE64523081419552","10,00","BE07279903474580","GEBABEBB","DE WILDE EVA","AVENUE AMRANI 6 5360 RENAIX","SCT","","2.908,74"
"06-08-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","2.918,74"
"06-08-2024","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","2.930,74"
"06-08-2024","BE64523081419552","12,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","CHAUSSÉE WUYTS 887 5286 LIMBOURG","SCT","","2.942,74"
"06-08-2024","BE64523081419552","15,00","BE48499914275751","AXABBE22","M. Emmanuel Piron","Chaussée Legrand 25 3050 Gistel","SCT","","2.957,74"
"06-08-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","2.997,74"
"06-08-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Impasse Nijs 30 3284 Walcourt","SCT","","3.002,74"
"07-08-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE ROLAND 393 0027 MENIN","SCT","COMPTE COURANT","3.015,24"
"08-08-2024","BE64523081419552","30,00","BE36655774475621","CPHBBE75","M. DE ZEEZOUT Walter","Boulevard Charlier 30 9205 Dinant","SCT","mutualisation","3.045,24"
"09-08-2024","BE64523081419552","10,00","BE95671620467794","GEBABEBB","GILLET YANIS","CHAUSSÉE DECLERCQ 32 1522 DURBUY","SCT","","3.055,24"
"12-08-2024","BE64523081419552","75,00","BE04860620532749","BBRUBEBB","MLLE LOTTE VERLINDEN","Impasse Benali 22 8282 Hasselt","SCT","Mutualisation Lamorce","3.130,24"
"12-08-2024","BE64523081419552","30,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","3.160,24"
"12-08-2024","BE64523081419552","40,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","3.200,24"
"12-08-2024","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","3.220,24"
"12-08-2024","BE64523081419552","10,00","BE89918065895760","AXABBE22","M. Steve Dardenne","Avenue Gielen 25 4274 La Roche-en-Ardenne","SCT","","3.230,24"
"12-08-2024","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","3.248,24"
"13-08-2024","BE64523081419552","10,00","BE39217138811629","GKCCBEBB","Bodart Jean-Marie","AVENUE TIMMERMANS 73 5884 COUVIN","SCT","Don L'Amorce","3.258,24"
"13-08-2024","BE64523081419552","5,00","BE71874772248670","GEBABEBB","JANSEN LILY","Impasse De Vos 51 7399 Malmedy","SCT","TG","3.263,24"
"13-08-2024","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","3.278,24"
"16-08-2024","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","3.283,24"
"16-08-2024","BE64523081419552","20,00","BE64151004104867","ARSPBE22","STEVEN GRAMASCO","CHAUSSÉE HEYLEN 70 8316 TERMONDE","SCT","Contribution Steven Gramasco","3.303,24"
"16-08-2024","BE64523081419552","17,00","FR746559969841ZD08S19XCY653","PSSSFR22","NORA LIBERT","97, BOULEVARD SUZANNE BAUDRY 71816 LAGARDE-SUR-MER","SCT","","3.320,24"
"16-08-2024","BE64523081419552","5,00","BE34187651311560","KEYTBEBB","JEANNE SOPHIE A LEMAIRE","PLACE SIMONS 401 2296 EUPEN","SCT","Chateau Gonflable","3.325,24"
"16-08-2024","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","3.365,24"
"16-08-2024","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","3.405,24"
"18-08-2024","BE64523081419552","-900,00","BE59926043461577","GKCCBEBB","Mauricia HARDY"," ","SCTIB","bourse exoneree d'impot de l'amorce","2.505,24"
"20-08-2024","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","2.520,24"
"21-08-2024","BE64523081419552","26,00","BE13396245436559","GKCCBEBB","Croquesel Yann","CHAUSSÉE SOMERS 59 3234 FLORENVILLE","SCT","participation aout 2024","2.546,24"
"21-08-2024","BE64523081419552","25,00","BE24963392882012","CTBKBEBX","MME GERMAINE DUFFIA","PLACE MOREAU 78 7287 BERINGEN","SCT","Mutualisation","2.571,24"
"22-08-2024","BE64523081419552","20,00","BE80370483144243","VDSPBE91","Roucart E. - de Tilleul A.","BOULEVARD DE BACKER 6 2195 GENAPPE","SCT","mutualisation Amandine DE TILLEUL","2.591,24"
"23-08-2024","BE64523081419552","15,00","BE91297267558304","VDSPBE91","Amareto Pascaline","CHEMIN BAERT 7 1020 LOKEREN","SCT","mutualisation","2.606,24"
"27-08-2024","BE64523081419552","12,00","BE73503040375199","GEBABEBB","DECOSTER YVAN","Chemin Roland 9 6694 Tirlemont","SCT","L'amorce - coti mensuelle","2.618,24"
"29-08-2024","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","2.638,24"
"01-09-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","2.658,24"
"02-09-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","2.659,24"
"02-09-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","2.674,24"
"02-09-2024","BE64523081419552","20,00","BE73426132733457","ARSPBE22","AXELLE DUMONT","IMPASSE DEMIR 18 3176 TONGRES","SCT","","2.694,24"
"02-09-2024","BE64523081419552","12,00","BE98707965472139","ARSPBE22","MAXIME THYS","Rue Descamps 303 0836 Lo-Reninge","SCT","","2.706,24"
"02-09-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATH VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","2.721,24"
"02-09-2024","BE64523081419552","20,00","BE90789216714273","VDSPBE91","Duflot Marc","Rue Verschueren 35 7262 La Louvière","SCT","","2.741,24"
"03-09-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","2.766,24"
"03-09-2024","BE64523081419552","20,00","BE41115196111409","GEBABEBB","MICHIELS MARGAUX","Place Simons 57 6200 Torhout","SCT","","2.786,24"
"03-09-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","2.806,24"
"03-09-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","2.816,24"
"03-09-2024","BE64523081419552","15,00","BE71066571528337","GEBABEBB","LEGUERREC NOAH","Impasse Boulanger 497 9520 Audenarde","SCT","","2.831,24"
"03-09-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","2.846,24"
"03-09-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN DIERCKX 37 2885 BASTOGNE","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","2.856,24"
"03-09-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","2.873,24"
"03-09-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","Avenue Michel 49 5064 Torhout","SCT","","2.893,24"
"03-09-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","2.933,24"
"05-09-2024","BE64523081419552","45,00","BE07279903474580","GEBABEBB","DE WILDE EVA","AVENUE AMRANI 6 5360 RENAIX","SCT","","2.978,24"
"06-09-2024","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","2.990,24"
"06-09-2024","BE64523081419552","30,00","BE36655774475621","CPHBBE75","M. DE ZEEZOUT Walter","Boulevard Charlier 30 9205 Dinant","SCT","mutualisation","3.020,24"
"06-09-2024","BE64523081419552","20,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","3.040,24"
"06-09-2024","BE64523081419552","12,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","CHAUSSÉE WUYTS 887 5286 LIMBOURG","SCT","","3.052,24"
"06-09-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","3.062,24"
"06-09-2024","BE64523081419552","15,00","BE48499914275751","AXABBE22","M. Emmanuel Piron","Chaussée Legrand 25 3050 Gistel","SCT","","3.077,24"
"06-09-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","3.117,24"
"06-09-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Impasse Nijs 30 3284 Walcourt","SCT","","3.122,24"
"09-09-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE ROLAND 393 0027 MENIN","SCT","COMPTE COURANT","3.134,74"
"10-09-2024","BE64523081419552","75,00","BE04860620532749","BBRUBEBB","MLLE LOTTE VERLINDEN","Impasse Benali 22 8282 Hasselt","SCT","Mutualisation Lamorce","3.209,74"
"10-09-2024","BE64523081419552","10,00","BE95671620467794","GEBABEBB","GILLET YANIS","Rue Van Acker 74 3138 Maaseik","SCT","","3.219,74"
"10-09-2024","BE64523081419552","40,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","3.259,74"
"10-09-2024","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","3.279,74"
"10-09-2024","BE64523081419552","10,00","BE89918065895760","AXABBE22","M. Steve Dardenne","Avenue Gielen 25 4274 La Roche-en-Ardenne","SCT","","3.289,74"
"11-09-2024","BE64523081419552","10,00","BE39217138811629","GKCCBEBB","Bodart Jean-Marie","AVENUE TIMMERMANS 73 5884 COUVIN","SCT","Don L'Amorce","3.299,74"
"11-09-2024","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","3.317,74"
"13-09-2024","BE64523081419552","5,00","BE71874772248670","GEBABEBB","JANSEN LILY","Impasse De Vos 51 7399 Malmedy","SCT","TG","3.322,74"
"13-09-2024","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","3.337,74"
"13-09-2024","BE64523081419552","-140,74","BE55748591242221","ARSPBE22","Louis Gilson"," ","SCTIB","remb NF","3.197,00"
"16-09-2024","BE64523081419552","20,00","BE64151004104867","ARSPBE22","STEVEN GRAMASCO","CHAUSSÉE HEYLEN 70 8316 TERMONDE","SCT","Contribution Steven Gramasco","3.217,00"
"16-09-2024","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","3.257,00"
"16-09-2024","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","3.297,00"
"16-09-2024","BE64523081419552","5,00","BE34187651311560","KEYTBEBB","JEANNE SOPHIE A LEMAIRE","PLACE SIMONS 401 2296 EUPEN","SCT","Chateau Gonflable","3.302,00"
"17-09-2024","BE64523081419552","26,00","BE13396245436559","GKCCBEBB","Croquesel Yann","CHAUSSÉE SOMERS 59 3234 FLORENVILLE","SCT","participation sept. 2024","3.328,00"
"17-09-2024","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","3.333,00"
"17-09-2024","BE64523081419552","17,00","FR746559969841ZD08S19XCY653","PSSSFR22","NORA LIBERT","97, BOULEVARD SUZANNE BAUDRY 71816 LAGARDE-SUR-MER","SCT","","3.350,00"
"18-09-2024","BE64523081419552","5,00","BE15092151911602","ARSPBE22","BRICE DETORDEUR","Place Maes 85 4796 Seraing","SCT","Don mensuel Brice","3.355,00"
"19-09-2024","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","3.370,00"
"19-09-2024","BE64523081419552","6,00","BE76884325118786","DEUTBEBE","Mlle Cornelis Elisa","Place Meert 79 4550 Renaix","SCT","bonus du souper j avais pas de cash j ai adore les sables merci","3.376,00"
"23-09-2024","BE64523081419552","25,00","BE24963392882012","CTBKBEBX","MME GERMAINE DUFFIA","PLACE MOREAU 78 7287 BERINGEN","SCT","Mutualisation","3.401,00"
"23-09-2024","BE64523081419552","20,00","BE80370483144243","VDSPBE91","Roucart E. - de Tilleul A.","BOULEVARD DE BACKER 6 2195 GENAPPE","SCT","mutualisation Amandine DE TILLEUL","3.421,00"
"23-09-2024","BE64523081419552","15,00","BE91297267558304","VDSPBE91","Amareto Pascaline","CHEMIN BAERT 7 1020 LOKEREN","SCT","mutualisation","3.436,00"
"26-09-2024","BE64523081419552","12,00","BE73503040375199","GEBABEBB","DECOSTER YVAN","Chemin Roland 9 6694 Tirlemont","SCT","L'amorce - coti mensuelle","3.448,00"
"30-09-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","3.449,00"
"30-09-2024","BE64523081419552","29,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","3.478,00"
"01-10-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","3.498,00"
"01-10-2024","BE64523081419552","-15,00","","","","","ON","Frais du 01-07-2024 au 30-09-2024","3.483,00"
"01-10-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","3.500,00"
"01-10-2024","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","3.520,00"
"01-10-2024","BE64523081419552","5,00","BE48360904692609","GEBABEBB","DIVITTO LUIGI","BOULEVARD DENIS 35 2537 CHÂTELET","SCT","","3.525,00"
"01-10-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","3.535,00"
"01-10-2024","BE64523081419552","12,00","BE98707965472139","ARSPBE22","MAXIME THYS","Rue Descamps 303 0836 Lo-Reninge","SCT","","3.547,00"
"01-10-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATH VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","3.562,00"
"02-10-2024","BE64523081419552","20,00","BE73426132733457","ARSPBE22","AXELLE DUMONT","RUE BODART 22 8342 SAINT-TROND","SCT","","3.582,00"
"02-10-2024","BE64523081419552","15,00","BE71066571528337","GEBABEBB","LEGUERREC NOAH","Impasse Boulanger 497 9520 Audenarde","SCT","","3.597,00"
"02-10-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN DIERCKX 37 2885 BASTOGNE","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","3.607,00"
"02-10-2024","BE64523081419552","29,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","3.636,00"
"02-10-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","3.651,00"
"02-10-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","3.691,00"
"02-10-2024","BE64523081419552","20,00","BE90789216714273","VDSPBE91","Duflot Marc","Rue Verschueren 35 7262 La Louvière","SCT","","3.711,00"
"03-10-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","3.726,00"
"03-10-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","3.751,00"
"03-10-2024","BE64523081419552","20,00","BE41115196111409","GEBABEBB","MICHIELS MARGAUX","Place Simons 57 6200 Torhout","SCT","","3.771,00"
"03-10-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","3.791,00"
"03-10-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","Avenue Michel 49 5064 Torhout","SCT","","3.811,00"
"03-10-2024","BE64523081419552","-12,50","BE29155908201621","TRIOBEBB","Nubo"," ","SCTIB","274/2068/31763","3.798,50"
"04-10-2024","BE64523081419552","40,00","BE25108677779985","GEBABEBB","AL KADHR BERTRAND","AVENUE VAN HOOF 98 5880 TURNHOUT","SCT","","3.838,50"
"07-10-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","3.848,50"
"07-10-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","3.888,50"
"07-10-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE ROLAND 393 0027 MENIN","SCT","COMPTE COURANT","3.901,00"
"07-10-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Impasse Nijs 30 3284 Walcourt","SCT","","3.906,00"
